publisher_name,sinta_grade,article_title,authors,abstract,keywords,pub_date,article_url,doi,oai_identifier
Universitas Ahmad Dahlan,3,iGWO-RF: an Improved Grey Wolfed Optimization for Random Forest Hyperparameter Optimization to Identification Breast Cancer,"Muryadi, Elvaro Islami; Futri, Irianna; Saputra, Dimas Chaerul Ekty","The study focuses on improving the accuracy of breast cancer diagnosis by enhancing the predictive capabilities of a Random Forest model. This is achieved by utilizing an improved Grey Wolf Optimization algorithm for hyperparameter optimization. The main objectives are to enhance early detection, increase diagnostic precision, and reduce computational demands in clinical workflows. The work utilizes the Improved Grey Wolf Optimization (iGWO) algorithm to tune the hyperparameters of a Random Forest (RF) model, thereby improving its accuracy in diagnosing breast cancer. The methodology encompasses several steps, including data preparation, model training using iGWO-enhanced RF, performance evaluation compared to traditional methods, and validation using clinical datasets to confirm the reliability and effectiveness of the approach. The iGWO-RF model demonstrated exceptional performance in diagnosing breast cancer, achieving an accuracy of 96.4%, precision of 96.4%, recall of 98.0%, F1-score of 97.2%, and ROC-AUC of 0.988. The findings of iGWO-RF outperform those of SVM, original RF, Naive Bayes, and KNN models, indicating that iGWO-RF is effective in optimizing hyperparameters to improve prediction accuracy. The iGWO-RF model greatly enhances the accuracy and efficiency of breast cancer diagnosis, surpassing conventional models. Integrating iGWO-RF into clinical workflows is advised to improve early identification and patient outcomes. Additional investigation should focus on the utilization of this technology in various medical datasets and circumstances, highlighting its potential in a wide range of healthcare environments.",Breast Cancer Prediction; Random Forest; Hyperparameter Optimization; Grey Wolf Optimization; Improved Grey Wolf Optimization; Classification,2024-11-24,https://journal.uad.ac.id/index.php/JITEKI/article/view/29300,10.26555/jiteki.v10i4.29300,oai:ojs.journal.uad.ac.id:article/29300
Universitas Ahmad Dahlan,3,GAMA CUTE: Development of a Web-based for Gadjah Mada Caring University for Thalassemia Exit Prediction Tool by Applying Machine Learning,"Saputra, Dimas Chaerul Ekty; Afiahayati, Afiahayati; Ratnaningsih, Tri","Blood disorders occur in one or several parts of the blood that affect the nature and function, and blood disorders can be acute or chronic. Blood disease consists of several types, such as anemia. Anemia is the most common hematologic disorder associated with a decrease in the number of red blood cells or hemoglobin, causing a decrease in the ability of the blood to carry oxygen throughout the body. Patients with anemia in Indonesia have increased for the age of 15-24 years. This study aimed to conduct a screening test for anemia using machine learning. It is expected to know the process of knowing the type of anemia suffered. The machine learning technique used to identify the cause of anemia is divided into four classes, namely Beta Thalassemia Trait, Iron Deficiency Anemia, Hemoglobin E, and Combination (Beta Thalassemia Trait and Iron Deficiency Anemia or Hemoglobin E and Iron Deficiency Anemia). This study would apply the K-Nearest Neighbor (KNN) and Random Forest (RF) methods to build a model on the data collected. The evaluation results using a confusion matrix in the form of accuracy, precision, recall, and f1-score against the KNN and RF methods are 79.36%, 59.40%, 62.80%, and 62.80%. In comparison, the RF is 87.30%, 90.89%, 78.40%, and 81.00%. From the results of comparing the two methods, the Graphic User Interface (GUI) implementation using python applies the RF method. The classifier that gets the highest value among all these parameters is called the best machine learning algorithm to perform screening tests for anemia.",Anemia; Classification; Machine Learning; Random Forest; K-Nearest Neighbor; GUI,2024-11-22,https://journal.uad.ac.id/index.php/JITEKI/article/view/29301,10.26555/jiteki.v10i3.29301,oai:ojs.journal.uad.ac.id:article/29301
Universitas Ahmad Dahlan,3,Optimization of Vehicle Detection at Intersections Using the YOLOv5 Model,"Wiguna, I Wayan Adi Artha; Huizen, Roy Rudolf; Pradipta, Gede Angga","This study aims to analyze and evaluate the performance of the YOLOv5 model in detecting vehicles at intersections to optimize traffic flow. The methods used in this research include training the YOLOv5 model with traffic datasets collected from various intersections and optimizing hyperparameters to achieve the best detection accuracy. The study results show that the optimized YOLOv5 model can detect multiple types of vehicles with high accuracy. The model achieved a detection accuracy of 85.47% for trucks, 87.12% for pedestrians, 86.54% for buses, 77.20% for cars, 80.48% for motorcycles, and 78.80% for bicycles. Significant improvements in detection performance were achieved compared to the default model. This research concludes that the optimization of the YOLOv5 model is effective in improving vehicle detection accuracy at intersections. Implementing this optimized model can significantly contribute to traffic management, reduce congestion, and improve road safety. It is expected that the implementation of this technology can be more widely applied for more efficient traffic management in various major cities.",Traffic Jam; Object Detection; YOLOv5; Model Optimization,2025-01-15,https://journal.uad.ac.id/index.php/JITEKI/article/view/29309,10.26555/jiteki.v10i4.29309,oai:ojs.journal.uad.ac.id:article/29309
Universitas Ahmad Dahlan,3,Control and Navigation of Differential Drive Mobile Robot with PID and Hector SLAM: Simulation and Implementation,"Fahmizal, Fahmizal; Pratikno, Matthew Sebastian; Isnianto, Hidayat Nur; Mayub, Afrizal; Maghfiroh, Hari; Anugrah, Pinto","Navigation technology is essential in fields like transportation and logistics, where precise mapping and localization are critical. Simultaneous Localization and Mapping (SLAM) technologies, such as Hector SLAM, enable robots to map environments by detecting and predicting object locations using sensors like LiDAR. Unlike other SLAM methods, Hector SLAM operates without odometry, relying solely on LiDAR data to produce accurate maps. This study investigates the application of Hector SLAM in a differential drive mobile robot controlled via the Robot Operating System (ROS), with PID control managing the motor speeds. The research contribution is the integration of Hector SLAM with PID control to enhance mapping accuracy in environments without odometry data. The method involves testing the robot's mapping performance in an indoor environment, focusing on the impact of varying linear and angular velocities on the quality of the generated maps. The PID control was tuned to ensure stable speed values for the robot's differential drive motors. Results show that Hector SLAM, when combined with well-tuned PID control, generates highly accurate maps that closely match the actual environment dimensions, with minimal errors. Specifically, the mapping error was found to be within 0.10 meters, validating the effectiveness of this approach in non-odometric systems. In conclusion, the study demonstrates that Hector SLAM, supported by PID-controlled motor stability, is an effective solution for mapping in differential drive mobile robots, particularly in scenarios where odometry is unavailable.",Mobile robot; SLAM; Path planning; Navigation; ROS,2024-09-16,https://journal.uad.ac.id/index.php/JITEKI/article/view/29428,10.26555/jiteki.v10i3.29428,oai:ojs.journal.uad.ac.id:article/29428
Universitas Ahmad Dahlan,3,From Text to Truth: Leveraging IndoBERT and Machine Learning Models for Hoax Detection in Indonesian News,"Ridho, Muhammad Yusuf; Yulianti, Evi","In the era of technology and information exchange online content being deceitful poses a serious threat to public trust and social harmony on a global scale. Detective mechanisms to identify content are essential for safeguard the populace effectively. This study is dedicated to creating a machine learning system that can automatically spot deceptive content in Indonesian language by utilizing IndoBERT. A model specifically tailored for the intricacies of the Indonesian language. IndoBERT was selected due to its capacity to grasp the linguistic nuances present, in Indonesian text which are often challenging for other models built upon the BERT framework. The key focus of this study lies in conducting an assessment of the IndoBERT model in relation to other approaches used in past research for identifying fake news like CNN LSTM and various classification models such as Logistic Regression and Naïve Bayes among others. To address the issue of imbalanced data between valid labels in fake news detection tasks we employed the SMOTE oversampling technique, for data augmentation and balancing purposes. The dataset employed consists of Indonesian language news articles publicly available and categorized as either hoax or valid following assessment by three judges voting system. IndoBERT Large demonstrated performance by achieving an accuracy rate of 98% outperform the original datasets 92% when tested on the oversampled dataset. Utilizing the SMOTE oversampling technique aided in data balance and enhancing the models performance. These outcomes highlight IndoBERTs capabilities in detecting fake news and pave the way for its potential integration, into real world scenarios.",IndoBERT; Fake news detection; Indonesian News Dataset; Machine Learning; Natural Language Processing; Oversampling-SMOTE; Text Classification; Deep Learning; Comparative model,2024-09-10,https://journal.uad.ac.id/index.php/JITEKI/article/view/29450,10.26555/jiteki.v10i3.29450,oai:ojs.journal.uad.ac.id:article/29450
Universitas Ahmad Dahlan,3,The Effectiveness of Data Imputations on Myocardial Infarction Complication Classification Using Machine Learning Approach with Hyperparameter Tuning,"Mazdadi, Muhammad Itqan; Saragih, Triando Hamonangan; Budiman, Irwan; Farmadi, Andi; Tajali, Ahmad","Complications from Myocardial Infarction (MI) represent a critical medical emergency caused by the blockage of blood flow to the heart muscle, primarily due to a blood clot in a coronary artery narrowed by atherosclerotic plaque. Diagnosing MI involves physical examination, electrocardiogram (ECG) evaluation, blood sample analysis for specific heart enzyme levels, and imaging techniques such as coronary angiography. Proactively predicting acute myocardial complications can mitigate adverse outcomes, and this study focuses on early prediction using classification methods. Machine learning algorithms such as Support Vector Machine (SVM), Random Forest, and XGBoost were employed to classify patient medical records accurately. Techniques like K-Nearest Neighbors (KNN) imputation, Iterative imputation, and Miss Forest were used to handle incomplete datasets, preserving vital information. Hyperparameter optimization, crucial for model performance, was performed using Bayesian Optimization, which minimizes the objective function by modeling past evaluations. The contribution to this study is to see how much influence data imputation has on classification using machine learning methods on missing data and to see how much influence the optimization method has when performing hyperparameter tuning. Results demonstrated that the Iterative Imputation method yielded excellent performance with SVM and XGBoost algorithms. SVM achieved 100% accuracy, precision, sensitivity, F1 score, and AUC. XGBoost reached 99.4% accuracy, 100% precision, 79.6% sensitivity, an F1 score of 88.7%, and an AUC of 0.898. KNN Imputation with SVM showed results similar to Iterative Imputation with SVM, while Random Forest exhibited poor classification outcomes due to data imbalance, causing overfitting.",Myocardial Infarction; Machie Learning; Classification; Data Imputation; Bayesian Optimization,2024-09-04,https://journal.uad.ac.id/index.php/JITEKI/article/view/29479,10.26555/jiteki.v10i3.29479,oai:ojs.journal.uad.ac.id:article/29479
Universitas Ahmad Dahlan,3,Reducing Overfitting in Neural Networks for Text Classification Using Kaggle's IMDB Movie Reviews Dataset,"Poningsih, Poningsih; Windarto, Agus Perdana; Alkhairi, Putrama","Overfitting presents a significant challenge in developing text classification models using neural networks, as it occurs when models learn too much from the training data, including noise and specific details, resulting in poor performance on new, unseen data. This study addresses this issue by exploring overfitting reduction techniques to enhance the generalization of neural networks in text classification tasks using the IMDB movie review dataset from Kaggle. The research aims to provide insights into effective methods to reduce overfitting, thereby improving the performance and reliability of text classification models in practical applications. The methodology involves developing two LSTM neural network models: a standard model without overfitting reduction techniques and an enhanced model incorporating dropout and early stopping. The IMDB dataset is preprocessed to convert reviews into sequences suitable for input into the LSTM models. Both models are trained, and their performances are compared using various metrics. The model without overfitting reduction techniques shows a test loss of 0.4724 and a test accuracy of 86.81%. Its precision, recall, and F1-score for classifying negative reviews are 0.91, 0.82, and 0.86, respectively, and for positive reviews are 0.84, 0.92, and 0.87. The enhanced model, incorporating dropout and early stopping, demonstrates improved performance with a lower test loss of 0.2807 and a higher test accuracy of 88.61%. For negative reviews, its precision, recall, and F1-score are 0.92, 0.84, and 0.88, and for positive reviews are 0.86, 0.93, and 0.89. Overall, the enhanced model achieves better metrics, with an accuracy of 89%, and macro and weighted averages for precision, recall, and F1-score all at 0.89. The applying overfitting reduction techniques significantly enhances the model's performance.",Deep learning; Neural Networks; Overfitting; Text Classification; Regularization; Dropouts,2024-09-09,https://journal.uad.ac.id/index.php/JITEKI/article/view/29509,10.26555/jiteki.v10i3.29509,oai:ojs.journal.uad.ac.id:article/29509
Universitas Ahmad Dahlan,3,A Comparative Study of Modern Activation Functions on Multi-Label CNNs to Predict Genres Based on Movie Posters,"Al Wafi, Ahmad Zein; Nugroho, Anan","Categorization of images based on their visuals into various genres has a crucial role in the recommendation system. However, multilabel classification poses significant challenges due to the complexity of assigning multiple labels to each instance. This study contributes to the understanding of how activation functions influence the efficiency and accuracy of multilabel CNNs and provides practical insights for selecting appropriate functions in movie poster classification tasks. This investigation focused on identifying the activation function that provided the fastest convergence, highest accuracy, and lowest computational cost or training time. The results show that the Leaky ReLU activation function achieved the fastest convergence and highest training accuracy with an top accuracy of 99.7% and GELU demonstrated the highest validation accuracy at 91.5% across the training iteration. Softplus showed convergence characteristics at epoch 14 while other in 30. The computational cost analysis revealed that ReLU was computationally efficient with training time of 1896 seconds. Overall, the Leaky ReLU activation function is identified as the most effective for multilabel CNNs, balancing convergence speed, accuracy, and computational cost.",Convolutional Neural Network; Activation Function; Multi-Label Classification; Movie Poster Genre,2024-09-26,https://journal.uad.ac.id/index.php/JITEKI/article/view/29540,10.26555/jiteki.v10i3.29540,oai:ojs.journal.uad.ac.id:article/29540
Universitas Ahmad Dahlan,3,Image-Based Position Control for Three-Wheel Omni-Directional Robot,"Sukamta, Sri; Nugroho, Anan; Subiyanto, Subiyanto; Rezianto, Rizal; Soambaton, Muhammad Febrian; Ardiyanto, Agus","Robotic technology continues to advance, but real-time position tracking of robot movements still faces challenges, especially in dynamic and irregular environments. Sensors often fail to maintain accuracy due to environmental disturbances. This study introduces an innovation using omnidirectional wheels on a three-wheeled robot and image-based position control to improve maneuverability and precision. This method utilizes an infrared camera mounted on the ceiling to detect the robot's position. Image processing algorithms are used to determine waypoints and direct the robot. Omni-directional wheels allow the robot to move freely in all directions, which is important for accurate navigation on complex trajectories. The robot was tested on the ""X"" and ""Square"" trajectories in a 1.8-meter x 1.8-meter room to rotate vertical, horizontal, and diagonal movements. The test results showed that on the ""X"" trajectory, the second movement had the most significant error with a Mean Absolute Error (MAE) of 134.96, while the third movement had the slightest error with an MAE of 52.49, with an average error of 91.36. The first and third movements in the “Square” trajectory showed more significant errors than the second and fourth movements, with MAE of 105.37 and 100.47, respectively. The second and fourth movements had MAE of 67.20 and 59.65, with an average error of 83.17. These results indicate that the image-based control system and omnidirectional wheels improve accuracy compared to conventional methods, which is important for robot navigation applications. Practical implications of this technology include potential applications in the robotics and automation industry. Future research should focus on developing more precise control algorithms and sensors to improve accuracy. Directions for future research include exploring more sophisticated image processing techniques and applying this technology to various industrial scenarios.",Image Based Control; Infrared Sensor; Waypoint Navigation; Omni-Directional Wheels; Mobile Robots,2024-09-14,https://journal.uad.ac.id/index.php/JITEKI/article/view/29601,10.26555/jiteki.v10i3.29601,oai:ojs.journal.uad.ac.id:article/29601
Universitas Ahmad Dahlan,3,A Novel of PSO Modified Carrier-Based PWM Technique to Reduce Total Harmonic Distortion in The Inverter Topology 7-level Cascade H-Bridge Triple Voltage Boosting Gain,"Falah, Moh Zainul; Sujito, Sujito; Aripriharta, Aripriharta","This research focuses on optimizing the Particle Swarm Optimization (PSO) method in switching modulation to reduce total harmonic distortion (THD) in a 7-level Cascade H-Bridge Multi-Level Inverter (MLI) topology with triple voltage boosting gain. MLI Cascade H-Bridge is an inverter topology that is widely used in power conversion applications because of its ability to produce high voltage output with low harmonics. However, the resulting THD is still a major challenge in improving power quality. In this research, the PSO method is applied to find optimal parameters in switching modulation that can minimize THD. The research results show that the PSO method succeeded in reducing THD significantly with a THD value of 7.80% whereas the previous THD was 17.27%. The implementation of PSO in switching modulation is expected to be an effective solution for inverter applications in industry and power systems. The THD value from the PSO optimization is stated to be in accordance with IEEE 519 standards with a maximum permitted THD of 8%. This value is better than previous research, namely 17.27%.",Particle Swarm Optimization; Total harmonic distortion; Multi-Level Inverter; Cascade H-Bridge; Switching modulation; Triple voltage boosting gain.,2024-12-01,https://journal.uad.ac.id/index.php/JITEKI/article/view/29645,10.26555/jiteki.v10i4.29645,oai:ojs.journal.uad.ac.id:article/29645
Universitas Ahmad Dahlan,3,Comparative Analysis of Optimizer Effectiveness in GRU and CNN-GRU Models for Airport Traffic Prediction,"Riyadi, Willy; Jasmir, Jasmir","The COVID-19 pandemic has posed significant challenges to airport traffic management, necessitating accurate predictive models. This research evaluates the effectiveness of various optimizers in enhancing airport traffic prediction using Deep Learning models, specifically Gated Recurrent Units (GRU) and Convolutional Neural Network-Gated Recurrent Units (CNN-GRU). We compare the performance of optimizers including RMSprop, Adam, Nadam, AdamW, Adamax, and Lion, and analyze the impact of their parameter tuning on model accuracy. Time series data from airports in the United States, Canada, Chile, and Australia were used, with preprocessing steps like filtering, cleaning, and applying a MinMax Scaler. The data was split into 80% for training and 20% for testing. Our findings reveal that the Adam optimizer paired with the GRU model achieved the lowest Mean Absolute Error (MAE) and Mean Absolute Percentage Error (MAPE) in the USA. The study underscores the importance of selecting and tuning optimizers, with ReduceLROnPlateau used to adjust the learning rate dynamically, preventing overfitting and improving model convergence. However, limitations include dataset imbalance and region-specific results, which may affect the generalizability of the findings. Future research should address these limitations by developing balanced datasets and exploring optimizer performance across a broader range of regions and conditions. This study lays the groundwork for further investigating sustainable and accurate airport traffic prediction models.",Airport Traffic; GRU; CNN-GRU; Covid-19; Optimizer Effectiveness; Parameter Tuning,2024-09-16,https://journal.uad.ac.id/index.php/JITEKI/article/view/29659,10.26555/jiteki.v10i3.29659,oai:ojs.journal.uad.ac.id:article/29659
Universitas Ahmad Dahlan,3,Optimizing Disaster Response: A Systematic Review of Time-Dependent Cumulative Vehicle Routing in Humanitarian Logistics,"Hartama, Dedy; Wanayumini, Wanayumini; Damanik, Irfan Sudahri","Effective delivery of aid during disasters is crucial for mitigating impacts and ensuring well-being. A major challenge in humanitarian logistics is optimizing vehicle routing to maximize efficiency and minimize delivery times. which included 50 studies published between 2012 and 2022. We used the prism method to guide the process of choosing a study, which started from 200 Abstract which is identified and ends with 50 appropriate studies for in -depth analysis. This systematic literature review (SLR) examines the Time-Dependent Cumulative Vehicle Routing Problem (TDCVRP) in humanitarian logistics, identifying VRP variants, their applications, and effectiveness in disaster scenarios. Using a comprehensive search and PRISMA guidelines, the review highlights the importance of optimization models and advanced algorithms. Applications include aid delivery, evacuation management, and facility location optimization, though challenges like computational complexity and reliance on real-time data persist. The review identifies research gaps and suggests future research should focus on integrating advanced methods and improving practical applicability in disaster responses.",Time-Dependent Cumulative Vehicle Routing Problem (TDCVRP; Humanitarian logistics; Disaster response; Optimization models; Vehicle Routing Problems (VRP),2024-09-27,https://journal.uad.ac.id/index.php/JITEKI/article/view/29686,10.26555/jiteki.v10i3.29686,oai:ojs.journal.uad.ac.id:article/29686
Universitas Ahmad Dahlan,3,Optimization of YOLOv4-Tiny Algorithm for Vehicle Detection and Vehicle Count Detection Embedded System,"Muwardi, Rachmat; Nugroho, Ivan Prasetyo; Salamah, Ketty Siti; Yunita, Mirna; Rahmatullah, Rizky; Chung, Gregorius Justin","Currently, the implementation of object detection systems in the traffic sector is minimal. CCTV cameras on highways and toll roads are primarily used to monitor traffic conditions and document violations. However, the data recorded by these cameras can be further utilized to enhance traffic management systems. The author proposes a vehicle detection and counting system using YOLOv4-Tiny. The research aims to improve vehicle detection and counting accuracy by employing a median filter and grayscale processing, which simplify object detection. The proposed YOLOv4-Tiny algorithm has shown impressive results on various datasets, including MAVD, GRAM-RTM, and author dataset. The system achieved a detection accuracy of 98.95% on the MAVD dataset, 99.5% on the GRAM-RTM dataset (comparable to YOLOv4), and 99.1% on the author dataset. Furthermore, the system operates at 25 frames per second (FPS), a notably high rate compared to other methods. While the system demonstrates excellent accuracy in counting cars, it encounters some accuracy loss with other vehicle classifications. The author concludes that the system is highly suitable for real-world applications but notes that inaccurate labeling can lead to vehicle counting errors.",ARM Processor; YOLO; Median Filter; Grayscale; Object Detection; Sensor,2024-11-20,https://journal.uad.ac.id/index.php/JITEKI/article/view/29693,10.26555/jiteki.v10i3.29693,oai:ojs.journal.uad.ac.id:article/29693
Universitas Ahmad Dahlan,3,Fault Detection in Continuous Stirred Tank Reactor (CSTR) System Using Extended Luenberger Observer,"Mursyitah, Dian; Son Maria, Putut; Pebriani, Sovi; Delouche, David; Zhang, Tingting; Kratz, Frédéric","This research proposes fault detection in a Continuous Stirred Tank Reactor (CSTR) system using an Extended Luenberger Observer (ELO). The ELO is chosen due to the non-linearity of the CSTR system. Accurate state estimation is critical for effective fault diagnosis; therefore, the performance of the ELO is initially tested using two indicators: robustness and sensitivity in estimating the level and concentration within the CSTR system. The sensitivity test yields promising results, with the ELO accurately estimating the actual system despite variations in input and initial conditions, and with a fast convergence time of 1 seconds. The robustness test also demonstrates positive outcomes, as the ELO continues to estimate the system accurately even in the presence of noise with standard deviation 2.5% of measurements. Furthermore, faults that can be related to sensor malfunctions or the disturbances in the CSTR process were successfully detected using the ELO. Performance analysis and fault detection in the CSTR system are presented through simulation. The contributions of this research include development of ELO for non-linear dynamics CSTR system and evidence of its effectiveness in detecting fault within the in CSTR system.",Fault diagnois; CSTR; Extended Luenberger Observer; Robustness; Sensitivity,2024-11-30,https://journal.uad.ac.id/index.php/JITEKI/article/view/29797,10.26555/jiteki.v10i4.29797,oai:ojs.journal.uad.ac.id:article/29797
Universitas Ahmad Dahlan,3,Optimizing Cleaning Path for Coal Dust Removal Using Dual Stage Tracking Method,"Kumalasari, Ira; Ar Rosyid, Harits; Sendari , Siti; Mokhtar , Norrima Binti; Setumin , Samsul","Manual disaster mitigation at the Java Bali power plant, particularly related to fire risks from coal dust during electricity production, often requires halting operations, leading to significant revenue loss and power outages. This study aims to address this issue by proposing an automated solution to clean coal dust without interrupting production, utilizing a dual-stage tracking method for robot-assisted coal dust cleaning. The research contributes by developing a dual-stage A* algorithm that optimizes robot movements for cleaning tasks in power plant environments, outperforming single-stage BFS and single-stage A* algorithms. The research is divided into two phases: object detection and robot motion path selection. The dual-stage A* algorithm is compared against single-stage BFS and single-stage A* methods through a series of experiments evaluating their efficiency and effectiveness. The dual-stage A* method demonstrates superior performance in terms of path optimization, reducing cleaning time, and improving operational safety. Specifically, the dual-stage A* algorithm reduces energy consumption by 169 units and grid traversal by 84 units compared to single-stage methods, ensuring thorough dust removal while minimizing fire hazards. The dual-stage A* algorithm proves to be the optimal solution for coal dust cleaning in power plants, allowing for safe, continuous operation without the need for production halts. Future work should focus on addressing implementation costs and technical constraints to enhance real-world applicability.",Disaster Mitigation; Cleaning Robot; Single stage BFS; Single Stage A*; Dual Stage A*,2025-01-25,https://journal.uad.ac.id/index.php/JITEKI/article/view/29806,10.26555/jiteki.v10i4.29806,oai:ojs.journal.uad.ac.id:article/29806
Universitas Ahmad Dahlan,3,Tailoring Data Storage Configuration for Efficient Fraud Detection Model Training,"Syarif, Abdusy; Satria, Muhammad Haikal; Gabteni, Hanene","The rapid growth of e-commerce in Indonesia, with a record 88.1% growth rate, has been accompanied by a surge in online fraud, leading to an estimated loss of 4.62 trillion rupiahs. Current fraud prevention methods, such as the widely used 3D-Secure system, though effective, result in a high rate of transaction abandonment (approximately 16%), which is undesirable for merchants. To address this, we propose an AI-based fraud detection system that leverages machine learning models to identify potentially fraudulent transactions. By employing a combination of classification algorithms, including logistic regression and neural networks, security protocols are activated only for high-risk transactions, optimizing transaction processing efficiency and improving detection accuracy. Our study focuses on fine-tuning key parameters of the AI-Fraud Detector model, specifically some parameters such as ∆ttrain, ∆tlag and f rac hr pass, to enhance detection performance over time. Simulation performances using ROCAUC, false positive rate (fpr), and true positive rate (tpr) metrics show that a configuration with a training period (∆ttrain) of 180 days, a lag period (∆tlag ) of 90 days, and a high-risk pass fraction (f rac hr pass) of 10% yields a balance between detection efficiency (∼ 50%) and a reduced false positive rate. It means that the model is able to identify approximately 50% of the actual high-risk events while minimizing the number of times it incorrectly identifies a low-risk event as high-risk. However, further research is required to refine these results, explore parameter optimization strategies, and enhance the model’s adaptability to evolving fraud patterns. Future work will focus on optimizing thresholds, improving model robustness over time, and ensuring effective detection of new fraud schemes. This research improves model performance by optimizing key parameters and enhancing detection accuracy while minimizing false positives",Machine Learning; Fraud Detection; Model Prediction; Fine Tuning; Model Update; Real-Time Detection,2025-02-12,https://journal.uad.ac.id/index.php/JITEKI/article/view/30013,10.26555/jiteki.v10i4.30013,oai:ojs.journal.uad.ac.id:article/30013
Universitas Ahmad Dahlan,3,Raspberry Pi 4 and Ultrasonic Sensor for Real-Time Waste Classification and Monitoring with Capacity Alert System,"Yuliza, Yuliza; Muwardi, Rachmat; Kusuma, Prima Wijaya; Lenni, Lenni; Rahmatullah, Rizky; Yunita, Mirna; Dani, Akhmad Wahyu","The problem of waste management creates daily rubbish buildup due to thorough sorting. garbage sometimes accumulates in public garbage receptacles due to officials' ignorance of bin capacity and collectors' schedules, causing unclean conditions and the development of deadly diseases. Internet of Things technology was used to create a smart waste classification system with a notification mechanism in this study. This system classifies waste into plastic, metal, B3, and organic using a Raspberry Pi 4, camera module, and deep learning model. The classification uses a Convolutional Neural Network to speed up waste processing and separation. This research can be linked with research on separating trash types in one container and then allocated to garbage bins by type. Ultrasonic sensors and Raspberry Pi 4 can continuously monitor waste levels by sending data to the Ubidots IoT platform over HTTP. Based on experimental device data, system analysis shows 90% classification accuracy for all four waste categories. A Wireshark network analysis showed 61,098 bytes/s of throughput, 16 ms of delay, and zero data loss, demonstrating the system's ability for real-time monitoring and alerting. This research provides a realistic, cost-effective, and minimal solution to improve garbage classification and reduce collection costs to promote sustainability.",Raspberry pi 4; API; HTTP; Telegram; Quality osf Service,2024-12-23,https://journal.uad.ac.id/index.php/JITEKI/article/view/30036,10.26555/jiteki.v10i4.30036,oai:ojs.journal.uad.ac.id:article/30036
Universitas Ahmad Dahlan,3,Using Graph Neural Networks and CatBoost for Internet Security Prediction with SMOTE,"Sunge, Aswan Supriyadi; Hendric, Spits Warnars Harco Leslie; Pramudito, Dendy K.","Internet security is the most important issue in cyberspace, on the other hand, cybercrime occurs, and the most serious threat is the theft of personal data and its misuse for the benefit of others. Although cyberspace is while internet security cannot eliminate all risks, predictive models can significantly reduce cybercrime by identifying vulnerabilities if you know how to prevent it. One of the most important things is that many internet users do not know what measures are used to avoid and whether it is safe to visit or explore, on the other hand, in system development existing studies on internet security prediction often rely on generic models that lack precision in identifying influential features or ensuring class balance in developing internet security. In this case, Deep Learning (DL) helps learn patterns from recorded data, find relevant patterns, and use the model effectively. The purpose of this study is to identify the most influential features in internet security and evaluate the effectiveness of advanced machine learning models, such as Graph Neural Networks (GNNs) and Categorical Boosting (CatBoost), for predicting internet safety. So far other studies have tested the entire data set and used a model that is generally. This is expected to lead to the design or development of systems and programs that are useful for internet security. The study used a dataset of 11,055 records with 30 features and binary classification labels ('Safe' and 'Not Safe'). To address the class imbalance, SMOTE was applied before splitting the data into training and testing sets. In testing the Graph Neural Networks (GNNs) model achieved 93.58% accuracy, 93.63% precision, 93.58% recall, and 93.55% F1-score, demonstrating its effectiveness for internet security prediction. From the results of testing the CatBoost model was used to identify key features, revealing that the 'URL of Anchor,' 'SSLFinal State,' and 'Web Traffic' have the most significant impact. From the experiments conducted, the CatBoost effectively identified features with the highest on prediction accuracy, and the GNNs model is very accurate and precise for developing applications or systems to predict internet security.",Predictions; Website; Security; CatBoost; GNNs,2024-12-20,https://journal.uad.ac.id/index.php/JITEKI/article/view/30157,10.26555/jiteki.v10i4.30157,oai:ojs.journal.uad.ac.id:article/30157
Universitas Ahmad Dahlan,3,"Estimation of Ro and Vc Parameters Using Recursive Least Square, as Well as OCV Parameters at Rest Conditions in Pulse Test for the Thevenin Battery Model Implemented on Raspberry Pi Zero","Topan, Paris Ali; Fardla, Dinda","Lithium polymer (Li-Po) batteries are one of the most widely used batteries, especially on everyday devices such as mobile phones and laptops. One of the main reasons for using this type of Lithium battery is its high energy density. In its use, this battery needs to be monitored to prevent unwanted things from happening. A model is needed to describe the characteristics of Li-Po batteries well in monitoring changes in the battery system. In general, the model that is often used is the Thevenin battery model. In this study, the parameters in the Thevenin model, such as Ro and Vc, are estimated using the RLS algorithm, while the OCV is estimated according to the terminal voltage value during the rest condition in the pulse test. The entire estimation process is carried out using a low-computing device, the Raspberry Pi Zero, with the help of an INA 260 sensor to read the battery current and voltage. The battery capacity used in this study is 5200mAh with a voltage of 11.1V. The pulse test device in this study uses a constant current discharge and a microcontroller device for the timing process. Before the voltage and current data are used for parameter estimation, the data is filtered using a one-dimensional Kalman filter. The estimation results for OCV, Ro, and Vc show quite good performance, with an MSE value of 5.42× 10−6 V and an RMSE of 0.0023 V.",Lithium Polymer Battery; Thevenin Model; Recursive Least Squares; Pulse Test; Raspberry pi,2024-12-20,https://journal.uad.ac.id/index.php/JITEKI/article/view/30191,10.26555/jiteki.v10i4.30191,oai:ojs.journal.uad.ac.id:article/30191
